"Var1"	"Freq"
"1203"	"hypolaetin 4'-methyl ether 8-O-beta-D-glucuronide 2''-sulfate"	2
"1204"	"I3,II8-binaringenin"	2
"1205"	"IC 261"	2
"1206"	"IdB 1016"	2
"1207"	"iriflophenone 2-O-glucopyranoside"	2
"1208"	"irilin A"	2
"1209"	"irilin D"	2
"1210"	"irisdichotin C"	2
"1211"	"isobutyl gallate"	2
"1212"	"isobutylparaben"	2
"1213"	"isocannflavin B"	2
"1214"	"isocordoin"	2
"1215"	"isoorientin-2''-O-arabinopyranosyl"	2
"1216"	"isorhamnetin 3-O-rutinoside"	2
"1217"	"kaempferol-3-O-(2,3-di-O-acetyl-alpha-l-rhamnopyranoside)"	2
"1218"	"kaempferol-3-O-(6'',4''-di-p-coumaroyl)mannopyranoside"	2
"1219"	"kaempferol-3-O-alpha-L-(2''-E-p-coumaroyl-4''-Z-p-coumaroyl)-rhamnoside"	2
"1220"	"kaempferol-3-O-glucopyranoside-6''-(3-hydroxy-3-methyl glutarate)-7-O-glucopyranoside"	2
"1221"	"kaempferol 3-arabinoside"	2
"1222"	"kaempferol 3-O-beta-D-glucopyranosyl-(1''-2')-O-alpha-L-arabinopyranoside"	2
"1223"	"kaempferol 3-O-neohesperidoside"	2
"1224"	"kazinol Q"	2
"1225"	"KS I"	2
"1226"	"kurarinol"	2
"1227"	"kuwanon H"	2
"1228"	"L 783277"	2
"1229"	"lithospermic acid"	2
"1230"	"luteolin 3',7-di-O-glucoside"	2
"1231"	"LZ-207"	2
"1232"	"mahuannin A"	2
"1233"	"malvidin-3-O-glucoside-4 vinyl"	2
"1234"	"methyl 3-(1-acetoxy-3-methylbutyl)-2-methoxy-6-(2- methoxy-4-methyl-6-(2-oxopropyl)phenoxy)benzoate"	2
"1235"	"methyl syringate"	2
"1236"	"methyl triclosan"	2
"1237"	"MHY336"	2
"1238"	"mirabijalone E"	2
"1239"	"MON 0585"	2
"1240"	"mornigrol H"	2
"1241"	"moronone"	2
"1242"	"myricetin 3-O-(4''-acetyl)rhamnopyranoside"	2
"1243"	"myxochelin B"	2
"1244"	"N-(1'-naphthyl)-3,4,5-trimethoxybenzohydrazide"	2
"1245"	"n-butyl gallate"	2
"1246"	"N-hydroxy-N-(1-(4-(phenylmethoxy)phenyl)ethyl)-acetamide"	2
"1247"	"naringenin-7-O-glucoside"	2
"1248"	"natsudaidain"	2
"1249"	"neodymium pyrocatechin disulfonate"	2
"1250"	"neohesperidin dihydrochalcone"	2
"1251"	"nicolaioidesin C"	2
"1252"	"niranthin"	2
"1253"	"nitecapone"	2
"1254"	"NSC668394"	2
"1255"	"O2-(acetylsalicyloxymethyl)-1-(pyrrolidin-1-yl)diazen-1-ium-1,2-diolate"	2
"1256"	"oleacein"	2
"1257"	"olsalazine"	2
"1258"	"orbicularin"	2
"1259"	"ormosinol"	2
"1260"	"ormosinoside"	2
"1261"	"orobol"	2
"1262"	"osmanthuside H"	2
"1263"	"p-sulfonatocalix(4)arene"	2
"1264"	"P276-00"	2
"1265"	"pachypodol"	2
"1266"	"paeonin"	2
"1267"	"paratocarpin E"	2
"1268"	"pedalitin"	2
"1269"	"penduletin"	2
"1270"	"pentagamavunon-0"	2
"1271"	"petunidin-3-glucoside"	2
"1272"	"phenolphthalein glucuronide"	2
"1273"	"Phenolphthaleins"	2
"1274"	"phlobaphene"	2
"1275"	"phosphoaspirin"	2
"1276"	"plantamajoside"	2
"1277"	"podocarpusflavone A"	2
"1278"	"poinsettifolin B"	2
"1279"	"Polyphloretin Phosphate"	2
"1280"	"poncirin"	2
"1281"	"proanthocyanidin B3"	2
"1282"	"procyanidin B2-3,3'-di-O-gallate"	2
"1283"	"procyanidin C"	2
"1284"	"psi-baptigenin"	2
"1285"	"quercetin-3-(6''-galloyl)glucoside"	2
"1286"	"quercetin 3-O-(2''-galloyl)glucopyranoside"	2
"1287"	"quercetin 3-sambubioside"	2
"1288"	"rhuschalcone-1"	2
"1289"	"rhuschalcone VI"	2
"1290"	"RSVA314"	2
"1291"	"RSVA405"	2
"1292"	"salicylsalicylic acid"	2
"1293"	"scutellarin-7-O-glucuronide"	2
"1294"	"sideroxylin"	2
"1295"	"Silar (3M)"	2
"1296"	"skullcapflavone II"	2
"1297"	"sophorol"	2
"1298"	"spiraeoside"	2
"1299"	"STA-12-8666"	2
"1300"	"subereaphenol C"	2
"1301"	"sudachitin"	2
"1302"	"Sunphenon"	2
"1303"	"syringetin"	2
"1304"	"tannin 1-alpha-O-galloylpunicalagin"	2
"1305"	"tapentadol"	2
"1306"	"tellimagrandin I"	2
"1307"	"terricollene C"	2
"1308"	"theograndin II"	2
"1309"	"thiacalix(4)arene"	2
"1310"	"thonningianin A"	2
"1311"	"tolcapone"	2
"1312"	"triticumoside"	2
"1313"	"TUB099"	2
"1314"	"Vaticanol B"	2
"1315"	"vestitol"	2
"1316"	"vitexin rhamnoside"	2
"1317"	"vitisin A"	2
"1318"	"xantocillin"	2
"1319"	"yashabushidiol"	2
"1320"	"(2-(2-(4-chlorobenzyloxy)phenoxy)ethyl)-(2-(2,6-dimethoxyphenoxy)ethyl)amine"	1
"1321"	"(2 S)-5,7,4'-trihydroxy-2'-methoxy-8,5'- di(3-methyl-2-butenyl)-6-methyflavanone"	1
"1322"	"(2,4,6-trihydroxyphenyl)-1-hexan-1-one"	1
"1323"	"(2R)-eriodictyol 7,4'-di-O-beta-D-glucopyranoside"	1
"1324"	"(2R,3R)-3,5-dihydroxy-7-methoxyflavanone 3-(2-methyl)butyrate"	1
"1325"	"(2R,3R)-6-(1-(4'-hydroxy-3'-methoxyphenyl)prop-2-en-1-yl)pinobanksin"	1
"1326"	"(2R,3R)-6-(1-(4'-hydroxy-3'-methoxyphenyl)prop-2-en-1-yl)pinobanksin 3-acetate"	1
"1327"	"(7''R)-8-(1-(4'-hydroxy-3'-methoxyphenyl)prop-2-en-1-yl)chrysin"	1
"1328"	"(7''R)-8-(1-(4'-hydroxy-3'-methoxyphenyl)prop-2-en-1-yl)galangin"	1
"1329"	"(E)-2-((benzo(d)thiazol-2-ylimino)methyl)-4-chlorophenol"	1
"1330"	"(E)-2-((benzo(d)thiazol-2-ylimino)methyl)-4-nitrophenol"	1
"1331"	"1'-hydroxy-2',3'-dehydroestragole"	1
"1332"	"1-(2-methoxy-4,6-bis(methoxymethoxy)phenyl)-3-(3-nitrophenyl)prop-2-en-1-one"	1
"1333"	"1-(2,6-dihydroxy-4-methoxyphenyl)hexan-1-one"	1
"1334"	"1-(2,6-dihydroxyphenyl)octan-l-one"	1
"1335"	"1-(3',5'-dihydroxyphenoxy)-7-(2',4',6-trihydroxyphenoxy)-2,4,9-trihydroxydibenzo-1,4-dioxin"	1
"1336"	"1-(3-(1-(2,6-dihydroxyphenyl)butyl)-2,6-dihydroxyphenyl)octan-l-one"	1
"1337"	"1-(3,5-diiodo-4-(4'-methoxyphenoxy)phenyl)ethanone"	1
"1338"	"1-O-hexyl-2,3,5-trimethylhydroquinone"	1
"1339"	"1,2,4,5-tetramethoxybenzene"	1
"1340"	"1,3,4-tri-O-galloyl-6-O-caffeoyl-beta-D-glucopyranose"	1
"1341"	"1,5-bis(2,3-dimethoxyphenyl)penta-1,4-dien-3-one"	1
"1342"	"1,7-bis(4'-hydroxyphenyl)-3-heptanol"	1
"1343"	"1,7-bis(4-hydroxyphenyl)-1,4,6-heptatrien-3-one"	1
"1344"	"11a-N-tosyl-5-deoxi-pterocarpan"	1
"1345"	"12-dehydrogingerdione"	1
"1346"	"17-methoxyl-7-hydroxy-benzene-furanchalcone"	1
"1347"	"2'',3''-dihydro-4,3''-dihydroxyderricin"	1
"1348"	"2'-hydroxy-2,4,4',5,6'-pentamethylchalcone"	1
"1349"	"2'-hydroxy-4',5'-dimethoxychalcone"	1
"1350"	"2'-hydroxy-4',6'-dimethoxy-3'-methylchalcone"	1
"1351"	"2'-methoxykurarinone"	1
"1352"	"2',3'-dihydroxy-4',6'-dimethoxydihydrochalcone"	1
"1353"	"2',3-dihydroxychalcone"	1
"1354"	"2',4'-dimethoxy-6'-hydroxychalcone"	1
"1355"	"2',6'-dihydroxy-4'-methoxydihydrochalcone"	1
"1356"	"2-(1-phenyl-1H-benzo(d)imidazol-2-yl)phenol"	1
"1357"	"2-(4'-methoxybenzylidene)-1-benzosuberone"	1
"1358"	"2-amino-6-hydroxy-3-methylbenzoic acid"	1
"1359"	"2-chloro-1,3-diphenyl-2-propen-1-one"	1
"1360"	"2-chloro-1,4-hydroxyquinone"	1
"1361"	"2-chloro-4',6'-dimethoxy-2'-hydroxychalcone"	1
"1362"	"2-cresol"	1
"1363"	"2-phenyl-5-(pyrrolidin-1-yl)-1-(3,4,5-trimethoxybenzyl)-1H-benzimidazole"	1
"1364"	"2-sec-butylphenol"	1
"1365"	"2-tert-butyl-4-methylphenol"	1
"1366"	"2,2'',3,3''-tetrahydrorobustaflavone 7,4',7''-trimethyl ether"	1
"1367"	"2,2'-((ethane-1,2-diylbis(azanediyl))bis(ethane-1,1-diyl))diphenol"	1
"1368"	"2,2'-biphenol"	1
"1369"	"2,2',4,4',6-pentachlorodiphenyl ether"	1
"1370"	"2,3-dicyanohydroquinone"	1
"1371"	"2,3-dihydroxybenzaldehyde"	1
"1372"	"2,3-dimethylhydroquinone"	1
"1373"	"2,3,4,5,6-pentafluorophenol"	1
"1374"	"2,3,5-trichlorophenol"	1
"1375"	"2,3,5-tris(2-fluoro-4-hydroxyphenyl)-1-propyl-1H-pyrrole"	1
"1376"	"2,3,5,6-tetrachlorohydroquinone"	1
"1377"	"2,4',6'-trihydroxy-3'-prenylchalcone"	1
"1378"	"2,4-bis(4-hydroxybenzyl)phenol"	1
"1379"	"2,4-dibromophenol"	1
"1380"	"2,4-dichlorophenol"	1
"1381"	"2,4,6-tribromophenol"	1
"1382"	"2,5-diaziridinylhydroquinone"	1
"1383"	"2,6-bis((3,4-dihydroxyphenyl)methylene)cyclohexanone"	1
"1384"	"2,6-bis(3,5-dimethoxybenzylidene)cyclohexanone"	1
"1385"	"2,6-di-tert-butyl-4-(3-hydroxy-2,2-dimethylpropyl)phenol"	1
"1386"	"2,6-di-tert-butyl-4-hydroxymethylphenol"	1
"1387"	"2,6-difluorophenol"	1
"1388"	"2S-3',4',7,8-tetrahydroxyflavanone"	1
"1389"	"3'-demethoxysecoisolariciresinol"	1
"1390"	"3'-hydroxydaphnodorin A"	1
"1391"	"3',4'-dibenzyloxyflavonol"	1
"1392"	"3',4'-dihydroxyflavone"	1
"1393"	"3',4',5',3,4,5-hexamethoxy-chalcone"	1
"1394"	"3',8-dichlorogenistein"	1
"1395"	"3-(2-(7-methoxybenzo(d)(1,3)dioxol-5-yl)ethyl)phenol"	1
"1396"	"3-(2,3-dihydroxy-4-methoxyphenyl)-8-(3,7-dimethylocta-2,6-dienyl)-5,7-dihydroxy-2,3-dihydrochromen-4-one"	1
"1397"	"3-(3-hydroxy-4-methoxyphenyl)-4-(3,4,5-trimethoxyphenyl)-1,2,5-selenadiazole"	1
"1398"	"3-(4-bromo-phenoxy)-4,5-dihydroxybenzoic acid-methyl ester"	1
"1399"	"3-(8',11'-pentadecadienyl)catechol"	1
"1400"	"3-demethoxy-3'-O-demethylmatairesinol"	1
"1401"	"3-fluoro-4-hydroxybenzoate"	1
"1402"	"3-formylsalicylic acid"	1
"1403"	"3-hexaprenyl-4-hydroxybenzoic acid"	1
"1404"	"3-hydroxybisphenol A"	1
"1405"	"3-hydroxyflavanone"	1
"1406"	"3-methoxycatechol"	1
"1407"	"3-methyl-4',6-dihydroxy-3',5'-dibromoflavone"	1
"1408"	"3-O-(2-methylbutyroyl)pinobanksin"	1
"1409"	"3-O-(3,4,5-trimethoxybenzoyl)epicatechin"	1
"1410"	"3-O-(4'-O-acetyl)rhamnopyranoside-(I-6,II-8)-kaempferol-3-O-(4'-O-acetyl)rhamnopyranoside"	1
"1411"	"3-O-methylrosmarinic acid"	1
"1412"	"3-pentadecylphenol"	1
"1413"	"3,3'-di-O-methylquercetin"	1
"1414"	"3,3',4',5,7-pentamethylquercetin"	1
"1415"	"3,3',4,5'-tetramethoxystilbene"	1
"1416"	"3,3',5,5'-tetra-tert-butyl-biphenyl-4,4'-diol"	1
"1417"	"3,4'-dimethylkaempferol"	1
"1418"	"3,4-dihydroxybenzoate"	1
"1419"	"3,4-methylenedioxyphenyl 3,4,5--trihydroxythiobenzoate"	1
"1420"	"3,4-methylenedioxyphenyl 3,4,5-trihydroxybenzoate"	1
"1421"	"3,4,11-trihydroxy-2-(hydroxymethyl)-8-(4-hydroxyphenyl)-3,4,4a,11b-tetrahydro-2H,10H-pyrano(2',3'-4,5)furo(3,2-g)chromen-10-one"	1
"1422"	"3,4,5-tribromo-6-methoxy-2-(2',4'-dibromophenoxy)phenol"	1
"1423"	"3,4,5-trichlorocatechol"	1
"1424"	"3,4,5,6-tetrachlorocatechol"	1
"1425"	"3,5-bis(2-pyridinylmethylidene)-4-piperidone"	1
"1426"	"3,5-di-tert-butylchalcone 4'-carboxylic acid"	1
"1427"	"3,5-dibromo-2-(2,4-dibromophenoxy)phenol"	1
"1428"	"3,5-dibromo-2-(3,5-dibromo-2-methoxyphenoxy)phenol"	1
"1429"	"3,5-dichlorophenol"	1
"1430"	"3,5-dichlorosalicylic acid"	1
"1431"	"3,5-dihydroxy-4'-methoxy-6',6'-dimethyl-4',5'-dihydropyrano(2',3'-7,8)flavone"	1
"1432"	"3,5-ditert-butyl-4-hydroxy-(2,4-ditert-butylphenyl)benzoate"	1
"1433"	"3,6-dichloro-2'-isopropyloxy-4'-methylflavone"	1
"1434"	"4'-chloroflavanone"	1
"1435"	"4'-hydroxy-2,4-dimethoxychalcone"	1
"1436"	"4'-iodoflavone"	1
"1437"	"4'-methoxy-3',5,7-trihydroxyisoflavone"	1
"1438"	"4'-O-methylbonannione A"	1
"1439"	"4',5-dihydroxy-7-O-methylisoflavone-3'-O-(3''-cinnamoyl)glucoside"	1
"1440"	"4',7-dihydroxy-3,4-dihydroisoflavone"	1
"1441"	"4-((quinolin-4-yl)vinyl)catechol"	1
"1442"	"4-(4-methoxyphenyl)-5-(3,4,5-trimethoxyphenyl)-1H-pyrazol-3-amine"	1
"1443"	"4-amino-2-hydroxytoluene"	1
"1444"	"4-azidosalicylic acid"	1
"1445"	"4-benzyl-1-(3-hydroxyphenyl)piperzine"	1
"1446"	"4-chlorocatechol"	1
"1447"	"4-chlorophenol"	1
"1448"	"4-ethylcatechol"	1
"1449"	"4-hydroxy-2-phenylphenol"	1
"1450"	"4-hydroxy-5-nitrophenyl acetic acid"	1
"1451"	"4-hydroxymercuribenzoate"	1
"1452"	"4-isopropylcatechol"	1
"1453"	"4-methoxycarbonyl curcumin"	1
"1454"	"4-methyl anisole"	1
"1455"	"4-nitrophenyl acetate"	1
"1456"	"4-propylphenol"	1
"1457"	"4-vinylguaiacol"	1
"1458"	"4,4'-thiodiphenol"	1
"1459"	"4,5-dichlorocatechol"	1
"1460"	"5-acetyl-6,7,8,4'-tetramethylnortangeretin"	1
"1461"	"5-chlorobiphenyl-2,4'-diol"	1
"1462"	"5-deoxykaempferol"	1
"1463"	"5-deprenyllupulonol C"	1
"1464"	"5-ethyl-1,2,4-tris(4-hydroxyphenyl)-1H-imidazole"	1
"1465"	"5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-3,7-dimethoxy-4H-chromen-4-one"	1
"1466"	"5-hydroxy-3,7,8,3,4-pentamethoxyflavone"	1
"1467"	"5-hydroxy-6-methyl-7,4'-dimethoxyflavone-8-O-beta-D-glucopyranoside"	1
"1468"	"5-hydroxy-7-methoxyflavone-(4' -O-8'')-4''',5'',7''-trihydroxyflavone"	1
"1469"	"5-hydroxy-7,8-dimethoxyflavone"	1
"1470"	"5-hydroxyflavanone-7-O-glucoside"	1
"1471"	"5-hydroxymethyl tolterodine"	1
"1472"	"5-methoxyxanthocercin A"	1
"1473"	"5-octylphenol"	1
"1474"	"5,2',5'-trihydroxy-7-methoxyflavone"	1
"1475"	"5,4'-dihydroxy-2'-methoxy-6',6''-dimethypyrano-(2'',3'':7,8)-6-methyflavanone"	1
"1476"	"5,6,3',5'-tetramethoxy-7,4'-hydroxyflavone"	1
"1477"	"5,7-dihydoxyflavone"	1
"1478"	"5,7-dihydroxy-3-(3-hydroxy-4-methoxybenzyl)chroman-4-one"	1
"1479"	"5,7-dihydroxy-6,4'-dimethoxyflavone"	1
"1480"	"5,7-dimethoxy-4'-hydroxyflavone"	1
"1481"	"5,7,2'-trihydroxy-6,8-dimethoxyflavone"	1
"1482"	"5,7,4'-trihydroxy-6,2',3'-trimethoxyflavone"	1
"1483"	"5,7,4'-trihydroxy-8-methoxyflavone"	1
"1484"	"5,7,8,4'-tetrahydroxyisoflavone"	1
"1485"	"6'',7''-dihydro-7''-hydroxyxanthoangelol F"	1
"1486"	"6-amino-7-hydroxy-flavone"	1
"1487"	"6-cinnamylchrysin"	1
"1488"	"6-hydroxydaidzein"	1
"1489"	"6-hydroxykaempferol-3-O-glucoside"	1
"1490"	"6-methoxyequol"	1
"1491"	"6-phenoxyhex-1-ene"	1
"1492"	"6-prenylchrysin"	1
"1493"	"6,2'-dihydroxyflavone"	1
"1494"	"6,2',4'-trimethoxyflavone"	1
"1495"	"6,7-dihydroxy-4'-methoxyisoflavanone"	1
"1496"	"6,8-diprenyleriodictyol"	1
"1497"	"69407 compound"	1
"1498"	"7-(O)-carboxymethyl daidzein N-t-Boc-hexylenediamine conjugate"	1
"1499"	"7-difluoromethyl-5,4'-dimethoxygenistein"	1
"1500"	"7-hydroxy-3',4'-benzoisoflavone"	1
"1501"	"7-hydroxy-4'-methoxy-3'-prenylisoflavone"	1
"1502"	"7-hydroxyisoflavone"	1
"1503"	"7-methoxyflavone"	1
"1504"	"7-methoxyophioglonin"	1
"1505"	"7-methylaromadendrin"	1
"1506"	"7-O-alpha-L-rhamnopyranosyl-kaempferol-3-O-beta-D-glucopyranoside"	1
"1507"	"7-O-beta-D-glucopyranosylchrysin"	1
"1508"	"7-oxozeanol"	1
"1509"	"7,3'-dihydroxyflavonol"	1
"1510"	"7809 compound"	1
"1511"	"8-(3-(4-(diethylamino)phenyl)acryloyl)-2,2-dimethyl-2H-chromen-5-yl propionate"	1
"1512"	"8-chlorogenistein"	1
"1513"	"8,2'-diprenylquercetin 3-methyl ether"	1
"1514"	"abyssinone I"	1
"1515"	"afzelechin 5-O-beta-D-glucopyranoside"	1
"1516"	"AGL 2592"	1
"1517"	"allylpyrocatechol"	1
"1518"	"alpha-guaiaconic acid"	1
"1519"	"alpha-resorcylic acid"	1
"1520"	"amentoflavone hexaacetate"	1
"1521"	"amorilin"	1
"1522"	"amyrisin A"	1
"1523"	"amyrisin B"	1
"1524"	"amyrisin C"	1
"1525"	"Anisoles"	1
"1526"	"antioxidant biofactor AOB"	1
"1527"	"apigenin-7-O-rutinoside"	1
"1528"	"apiin"	1
"1529"	"artelastin"	1
"1530"	"aspalathin"	1
"1531"	"ayanin"	1
"1532"	"ayanin diacetate"	1
"1533"	"baeckenone F"	1
"1534"	"benzyl-2-beta-glucopyranosyloxybenzoate"	1
"1535"	"benzyl salicylate"	1
"1536"	"benzylparaben"	1
"1537"	"BHTOH-QM"	1
"1538"	"bilobetin"	1
"1539"	"bis-dehydroxy-curcumin"	1
"1540"	"bis(2,3-dibromosalicyl)fumarate"	1
"1541"	"bis(4-hydroxyphenyl)sulfone"	1
"1542"	"bisdesmethoxycurcumin"	1
"1543"	"bisphenol B"	1
"1544"	"boeravinone G"	1
"1545"	"bonannione A"	1
"1546"	"brefelamide"	1
"1547"	"brutieridin"	1
"1548"	"calcium salicylate"	1
"1549"	"Capsibiol-T"	1
"1550"	"casuariin"	1
"1551"	"catechin-7-O-xyloside"	1
"1552"	"chamaejasmine"	1
"1553"	"chrysoeriol 7-O-(glucuronopyranosyl-(1-2)-O-glucuronopyranoside)"	1
"1554"	"chrysosplenetin"	1
"1555"	"clofoctol"	1
"1556"	"clorophene"	1
"1557"	"combretastatin A3"	1
"1558"	"corylin"	1
"1559"	"cudraflavanone A"	1
"1560"	"curcumin-valine"	1
"1561"	"cyaniding 3-glucoside"	1
"1562"	"Cyclofenil"	1
"1563"	"cycloheterophyllin"	1
"1564"	"cyclohexenyl chalcone"	1
"1565"	"cyclovalone"	1
"1566"	"daidzein-7-O-beta-D-glucoside"	1
"1567"	"davidigenin"	1
"1568"	"dehydrodiconiferyl alcohol"	1
"1569"	"dehydrodieugenol B"	1
"1570"	"dehydrosilybin"	1
"1571"	"dephostatin"	1
"1572"	"derrone"	1
"1573"	"desmethoxycurcumin"	1
"1574"	"desmethylicaritin"	1
"1575"	"dihydroconiferyl alcohol"	1
"1576"	"dihydrodaidzein"	1
"1577"	"dihydroptychantol A"	1
"1578"	"dimethylaminoethyl acetylsalicylate"	1
"1579"	"dinitrophenyl-bovine serum albumin"	1
"1580"	"dohevanil"	1
"1581"	"dosmalfate"	1
"1582"	"echioidinin 2'-O-beta-D-(2''-O-acetyl)glucopyranoside"	1
"1583"	"efonidipine"	1
"1584"	"engeletin"	1
"1585"	"enzogenol"	1
"1586"	"epicatechin-(4beta-8)-epicatechin-(4beta-8,2beta-O-7)-epicatechin-(4beta-8)-epicatechin"	1
"1587"	"epicatechin-(4beta-8,2beta-O-7)-epicatechin-(4beta-8)-epicatechin"	1
"1588"	"epimedin B"	1
"1589"	"erectquione B"	1
"1590"	"ethyl-p-hydroxybenzoate"	1
"1591"	"ethyl 8-sec-butyl-2-oxo-6-(3-oxo-3-p-tolylprop-1-enyl)-2H-chromene-3-carboxylate"	1
"1592"	"eucalyptin"	1
"1593"	"euglobal In 1"	1
"1594"	"eupalitin 3-O-galactopyranoside"	1
"1595"	"eupatorin-5-methyl ether"	1
"1596"	"eurycarpin B"	1
"1597"	"Fibric Acids"	1
"1598"	"flavocoxid"	1
"1599"	"flemingin G"	1
"1600"	"frederine"	1
"1601"	"gallacetophenone"	1
"1602"	"gamma-glutaminyl-4-hydroxy-3-iodobenzene"	1
"1603"	"genistein-7-glucuronide-4'-sulfate"	1
"1604"	"genistein 7-(6-deoxytalopyranoside)"	1
"1605"	"gravinol"	1
"1606"	"guaiacylcatechinpyrylium"	1
"1607"	"haloprogin"	1
"1608"	"hinokiresinol"	1
"1609"	"Hydroxybenzoate Ethers"	1
"1610"	"hydroxygenkwanin"	1
"1611"	"icarisid B"	1
"1612"	"inermin"	1
"1613"	"irilone"	1
"1614"	"irisolidone"	1
"1615"	"isobavachin"	1
"1616"	"isoglabratephrin"	1
"1617"	"isomundulinol"	1
"1618"	"isopanduratin A1"	1
"1619"	"isorhamnetin-3-O-galactoside"	1
"1620"	"isorhamnetin-7-O-beta-gentiobioside"	1
"1621"	"isotrifoliol"	1
"1622"	"kaempferide-7-O-(4''-O-acetylrhamnosyl)-3-O-rutinoside"	1
"1623"	"kaempferol-3-O-alpha-L-(6''-methyl)-rhamnopyranoside"	1
"1624"	"kaempferol-3-O-arabinofuranoside-7-O-rhamnopyranoside"	1
"1625"	"kaempferol-3-O-beta-D-(6''-O-p-coumaroyl)galactopyranoside"	1
"1626"	"kaempferol-3-O-beta-D-glucopyranosyl-(1-3)-alpha-L-rhamnopyranosyl-(1-6)-(alpha-L-rhamnopyranosyl(1-2))-beta-D-galactopyranoside"	1
"1627"	"kaempferol-3-O-beta-D-xylopyranosyl-(1'2)-alpha-D-ribopyranoside"	1
"1628"	"kievitone"	1
"1629"	"kolaviron"	1
"1630"	"kuraridin"	1
"1631"	"kuwanon G"	1
"1632"	"kwakhurin"	1
"1633"	"L 748,337"	1
"1634"	"labedipinedilol A"	1
"1635"	"lecanoric acid"	1
"1636"	"leucopelargonin"	1
"1637"	"LFG-500"	1
"1638"	"LG 100127"	1
"1639"	"licochalcone D"	1
"1640"	"licoflavone C"	1
"1641"	"linobiflavonoid"	1
"1642"	"lophirachalcone"	1
"1643"	"lophirone C"	1
"1644"	"lupinifolin"	1
"1645"	"luteolin 4'-O-glucoside"	1
"1646"	"luteolin 5-O-glucopyranoside"	1
"1647"	"luteolin 7-O-(6''-O-acetylglucoside)"	1
"1648"	"m-bis(hydroxyphenyl)carborane"	1
"1649"	"mallotojaponin B"	1
"1650"	"maltose-tri-O-methyl nordihydroguaiaretic acid"	1
"1651"	"marennine"	1
"1652"	"melitidin"	1
"1653"	"methyl asterrate"	1
"1654"	"methyl salicylate 2-O-lactoside"	1
"1655"	"methylophiopogonanone B"	1
"1656"	"mimulone"	1
"1657"	"monoacetylcurcumin"	1
"1658"	"monobenzone"	1
"1659"	"morachalcone B"	1
"1660"	"mucronulatol"	1
"1661"	"munetone"	1
"1662"	"mycophenolic adenine dinucleotide"	1
"1663"	"mycotrienin II"	1
"1664"	"myricetin-3-O-galactopyranoside"	1
"1665"	"myricetin-3-O-rhamnoside (C7-O-C7) myricetin-3-O-rhamnoside"	1
"1666"	"N-(4-O-glycerol-3-methoxybenzyl)nonivamide"	1
"1667"	"N-acetyl-5-aminosalicylic acid"	1
"1668"	"N-acetyl-S-(alpha-methyl-4-(2-methylpropyl)benzeneacetyl)cysteine 4-(nitrooxy)butyl ester"	1
"1669"	"N-butyl-N-methyl-13,14-bis(4'-hydroxyphenyl)-12-thiatetradecanamide"	1
"1670"	"N-propionyl-4-S-cysteaminylphenol"	1
"1671"	"N,N'-bis(2-hydroxy-3-methoxybenzylidene)-1,2-diaminobenzene"	1
"1672"	"N,N'-bis(2-hydroxy-3-methoxybenzylidene)-1,3-diaminobenzene"	1
"1673"	"narirutin"	1
"1674"	"neoeriocitrin"	1
"1675"	"neorautenol"	1
"1676"	"nevadensin"	1
"1677"	"nicolaioidesin B"	1
"1678"	"nitrocatechol"	1
"1679"	"norwogonin"	1
"1680"	"olifen"	1
"1681"	"olivetol"	1
"1682"	"ombuin-3-O-glucopyranoside"	1
"1683"	"ONO4140"	1
"1684"	"ophiopogonanone H"	1
"1685"	"osajin"	1
"1686"	"oxisterigmatocystin D"	1
"1687"	"oxovitisin"	1
"1688"	"p-sec-amylphenol"	1
"1689"	"pallidiflorin"	1
"1690"	"palmatoside C"	1
"1691"	"palstatin"	1
"1692"	"pannokin C"	1
"1693"	"pestheic acid"	1
"1694"	"Phenetidine"	1
"1695"	"phenetole"	1
"1696"	"Picrates"	1
"1697"	"picric acid"	1
"1698"	"proanthocyanidin A2"	1
"1699"	"proanthocyanidin B4"	1
"1700"	"procyanidin B3"	1
"1701"	"prodelphinidin B2 3,3' di-O-gallate"	1
"1702"	"propofol stearate"	1
"1703"	"propolin A"	1
"1704"	"propolin B"	1
"1705"	"propolin C"	1
"1706"	"pungen C"	1
"1707"	"pyoluteorin"	1
"1708"	"quercetin-3-O-(6''-galloyl) beta-D-galactopyranoside"	1
"1709"	"quercetin-3-O-beta-D-xylopyranosyl-(1'2)-alpha-D-ribopyranoside"	1
"1710"	"quercetin-3-O-glucopyranosyl-1-2-xylopyranoside"	1
"1711"	"quercetin-6-C-beta-D-glucopyranoside"	1
"1712"	"quercetin 3-O-(6''-O-malonyl)glucoside"	1
"1713"	"quercetin 3-O-beta-(2''-galloyl)-rhamnopyranoside"	1
"1714"	"quercetin 7-O-6''-(E-caffeoyl)-beta-D-glucopyranoside"	1
"1715"	"rel-5-hydroxy-7,4'-dimethoxy-3' 'S-(2,4,5-trimethoxy-E-styryl)tetrahydrofuro(4' 'R,5' 'R:2,3)flavanonol"	1
"1716"	"remangiflavanone A"	1
"1717"	"resacetophenone"	1
"1718"	"rheosmin"	1
"1719"	"Ro 25-6981"	1
"1720"	"robustaflavone-7''-methyl ether"	1
"1721"	"rotenoisin B"	1
"1722"	"RS100642"	1
"1723"	"rugosin E"	1
"1724"	"sanggenol L"	1
"1725"	"saponarin"	1
