"id_polifenol"	"polifenol"	"id_cancer"	"cancer"	"quant"	"pmids"
"11008"	"6062"	"naringenin"	"3011"	"Burkitt Lymphoma"	1	"26100136"
"11009"	"111"	"Flavanones"	"3011"	"Burkitt Lymphoma"	2	"23895019,17715491"
"11010"	"4502"	"fisetin"	"3011"	"Burkitt Lymphoma"	1	"28962438"
"11011"	"4519"	"myricetin"	"3011"	"Burkitt Lymphoma"	1	"28962438"
"11012"	"5808"	"isoliquiritigenin"	"3011"	"Burkitt Lymphoma"	1	"27681719"
"11013"	"6273"	"hesperetin"	"3011"	"Burkitt Lymphoma"	1	"26100136"
"11014"	"4560"	"icariin"	"3011"	"Burkitt Lymphoma"	1	"24895574"
"11015"	"7541"	"taxifolin"	"3011"	"Burkitt Lymphoma"	1	"26100136"
"11016"	"6097"	"8-prenylnaringenin"	"3011"	"Burkitt Lymphoma"	1	"17715491"
"11017"	"5071"	"icaritin"	"3011"	"Burkitt Lymphoma"	1	"24895574"
"11018"	"6086"	"liquiritigenin"	"3011"	"Burkitt Lymphoma"	1	"27681719"
"11019"	"637"	"glabridin"	"3011"	"Burkitt Lymphoma"	1	"27681719"
"11020"	"77"	"Bezafibrate"	"3011"	"Burkitt Lymphoma"	1	"18923439"
"11021"	"4304"	"5-7-oxo-zeaenol"	"3011"	"Burkitt Lymphoma"	1	"26227222"
"11022"	"6166"	"liquiritin"	"3011"	"Burkitt Lymphoma"	1	"27681719"
"11023"	"1106"	"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane"	"3011"	"Burkitt Lymphoma"	1	"28418095"
"11024"	"5063"	"4',7-dihydroxy-3'-methoxy-5'-prenylflavanone"	"3011"	"Burkitt Lymphoma"	1	"17715491"
"11025"	"7810"	"rotenolone"	"3011"	"Burkitt Lymphoma"	1	"23895019"
"11026"	"104"	"Flavonoids"	"18078"	"Carcinoma, Embryonal"	1	"21216935"
"11027"	"8"	"Curcumin"	"18078"	"Carcinoma, Embryonal"	2	"25755051,19501152"
"11028"	"96"	"Polyphenols"	"18078"	"Carcinoma, Embryonal"	3	"19943082,16617056,21738342"
"11029"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"18078"	"Carcinoma, Embryonal"	1	"17283246"
"11030"	"127"	"Genistein"	"18078"	"Carcinoma, Embryonal"	2	"21738342,18847459"
"11031"	"122"	"Quercetin"	"18078"	"Carcinoma, Embryonal"	1	"21738342"
"11032"	"117"	"Luteolin"	"18078"	"Carcinoma, Embryonal"	1	"24494074"
"11033"	"129"	"Rotenone"	"18078"	"Carcinoma, Embryonal"	1	"18847459"
"11034"	"121"	"Kaempferols"	"18078"	"Carcinoma, Embryonal"	1	"21738342"
"11035"	"130"	"Proanthocyanidins"	"18078"	"Carcinoma, Embryonal"	1	"25684483"
"11036"	"4502"	"fisetin"	"18078"	"Carcinoma, Embryonal"	2	"21216935,24496750"
"11037"	"100"	"Resorcinols"	"18078"	"Carcinoma, Embryonal"	1	"21738342"
"11038"	"413"	"4-nonylphenol"	"18078"	"Carcinoma, Embryonal"	1	"23626723"
"11039"	"630"	"4-tert-octylphenol"	"18078"	"Carcinoma, Embryonal"	1	"23626723"
"11040"	"4"	"Bithionol"	"18078"	"Carcinoma, Embryonal"	1	"20067776"
"11041"	"1424"	"rooperol"	"18078"	"Carcinoma, Embryonal"	1	"25404486"
"11042"	"104"	"Flavonoids"	"18077"	"Smooth Muscle Tumor"	1	"23035855"
"11043"	"8"	"Curcumin"	"18077"	"Smooth Muscle Tumor"	5	"28339005,16288471,18227124,21520062,22588934"
"11044"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"18077"	"Smooth Muscle Tumor"	4	"10764663,10484455,16199435,10785514"
"11045"	"127"	"Genistein"	"18077"	"Smooth Muscle Tumor"	1	"11132607"
"11046"	"2167"	"phenolic acid"	"18077"	"Smooth Muscle Tumor"	1	"28778046"
"11047"	"113"	"Flavones"	"18077"	"Smooth Muscle Tumor"	1	"24835111"
"11048"	"6065"	"baicalein"	"18077"	"Smooth Muscle Tumor"	1	"16199435"
"11049"	"120"	"Flavonols"	"18077"	"Smooth Muscle Tumor"	1	"28778046"
"11050"	"4515"	"baicalin"	"18077"	"Smooth Muscle Tumor"	1	"24835111"
"11051"	"7550"	"3-methylquercetin"	"18077"	"Smooth Muscle Tumor"	1	"28778046"
"11052"	"7546"	"isoquercitrin"	"18077"	"Smooth Muscle Tumor"	1	"28778046"
"11053"	"7289"	"isorhamnetin 3-O-glucoside"	"18077"	"Smooth Muscle Tumor"	1	"28778046"
"11054"	"104"	"Flavonoids"	"11136"	"Peritoneal Neoplasms"	4	"29725354,24681039,18187256,24348174"
"11055"	"8"	"Curcumin"	"11136"	"Peritoneal Neoplasms"	1	"26555741"
"11056"	"96"	"Polyphenols"	"11136"	"Peritoneal Neoplasms"	1	"26555741"
"11057"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"11136"	"Peritoneal Neoplasms"	1	"12216703"
"11058"	"122"	"Quercetin"	"11136"	"Peritoneal Neoplasms"	3	"29725354,27770779,24681039"
"11059"	"2167"	"phenolic acid"	"11136"	"Peritoneal Neoplasms"	1	"24681039"
"11060"	"49"	"Aspirin"	"11136"	"Peritoneal Neoplasms"	2	"16936242,12746227"
"11061"	"38"	"Gallic Acid"	"11136"	"Peritoneal Neoplasms"	1	"27770779"
"11062"	"117"	"Luteolin"	"11136"	"Peritoneal Neoplasms"	3	"29725354,24681039,18187256"
"11063"	"1"	"Phenols"	"11136"	"Peritoneal Neoplasms"	1	"24681039"
"11064"	"121"	"Kaempferols"	"11136"	"Peritoneal Neoplasms"	2	"29725354,28754304"
"11065"	"6065"	"baicalein"	"11136"	"Peritoneal Neoplasms"	1	"28864268"
"11066"	"123"	"Rutin"	"11136"	"Peritoneal Neoplasms"	3	"27770779,24681039,18187256"
"11067"	"6062"	"naringenin"	"11136"	"Peritoneal Neoplasms"	1	"24681039"
"11068"	"4519"	"myricetin"	"11136"	"Peritoneal Neoplasms"	1	"24681039"
"11069"	"54"	"Salicylic Acid"	"11136"	"Peritoneal Neoplasms"	1	"16936242"
"11070"	"44"	"Salicylates"	"11136"	"Peritoneal Neoplasms"	1	"16936242"
"11071"	"6063"	"naringin"	"11136"	"Peritoneal Neoplasms"	1	"24681039"
"11072"	"107"	"beta-Naphthoflavone"	"11136"	"Peritoneal Neoplasms"	1	"26453957"
"11073"	"2328"	"syringic acid"	"11136"	"Peritoneal Neoplasms"	1	"27770779"
"11074"	"4480"	"myricitrin"	"11136"	"Peritoneal Neoplasms"	1	"27770779"
"11075"	"3282"	"N-hydroxy-N-(1-(4-(phenylmethoxy)phenyl)ethyl)-acetamide"	"11136"	"Peritoneal Neoplasms"	1	"10857857"
"11076"	"104"	"Flavonoids"	"15810"	"Leukemia, B-Cell"	3	"12949627,23762124,9373241"
"11077"	"8"	"Curcumin"	"15810"	"Leukemia, B-Cell"	1	"28071969"
"11078"	"96"	"Polyphenols"	"15810"	"Leukemia, B-Cell"	1	"15735708"
"11079"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"15810"	"Leukemia, B-Cell"	2	"15183121,24330068"
"11080"	"127"	"Genistein"	"15810"	"Leukemia, B-Cell"	2	"15183121,9373241"
"11081"	"122"	"Quercetin"	"15810"	"Leukemia, B-Cell"	1	"9373241"
"11082"	"113"	"Flavones"	"15810"	"Leukemia, B-Cell"	1	"9373241"
"11083"	"871"	"ABT-737"	"15810"	"Leukemia, B-Cell"	1	"18451170"
"11084"	"4634"	"alvocidib"	"15810"	"Leukemia, B-Cell"	1	"9373241"
"11085"	"35"	"Hydroquinones"	"15810"	"Leukemia, B-Cell"	1	"20117936"
"11086"	"55"	"Sodium Salicylate"	"15810"	"Leukemia, B-Cell"	1	"15328418"
"11087"	"1810"	"heminordihydroguaiaretic acid"	"15810"	"Leukemia, B-Cell"	1	"17454637"
"11088"	"418"	"thiophenol"	"15810"	"Leukemia, B-Cell"	1	"20117936"
"11089"	"4244"	"malabaricone A"	"15810"	"Leukemia, B-Cell"	1	"26141757"
"11090"	"5226"	"cudraflavone B"	"15810"	"Leukemia, B-Cell"	1	"23762124"
"11091"	"104"	"Flavonoids"	"579"	"Hodgkin Lymphoma"	1	"27681719"
"11092"	"8"	"Curcumin"	"579"	"Hodgkin Lymphoma"	3	"23603894,24665206,29679536"
"11093"	"96"	"Polyphenols"	"579"	"Hodgkin Lymphoma"	1	"18584482"
"11094"	"122"	"Quercetin"	"579"	"Hodgkin Lymphoma"	1	"27681719"
"11095"	"5606"	"epigallocatechin gallate"	"579"	"Hodgkin Lymphoma"	1	"18584482"
"11096"	"109"	"Catechin"	"579"	"Hodgkin Lymphoma"	1	"17015253"
"11097"	"871"	"ABT-737"	"579"	"Hodgkin Lymphoma"	1	"21767511"
"11098"	"35"	"Hydroquinones"	"579"	"Hodgkin Lymphoma"	1	"27377594"
"11099"	"5808"	"isoliquiritigenin"	"579"	"Hodgkin Lymphoma"	1	"27681719"
"11100"	"47"	"Mesalamine"	"579"	"Hodgkin Lymphoma"	1	"11587223"
"11101"	"81"	"Fenofibrate"	"579"	"Hodgkin Lymphoma"	1	"20520642"
"11102"	"6086"	"liquiritigenin"	"579"	"Hodgkin Lymphoma"	1	"27681719"
"11103"	"637"	"glabridin"	"579"	"Hodgkin Lymphoma"	1	"27681719"
"11104"	"1353"	"protocatechualdehyde"	"579"	"Hodgkin Lymphoma"	1	"28920346"
"11105"	"6166"	"liquiritin"	"579"	"Hodgkin Lymphoma"	1	"27681719"
"11106"	"6076"	"vexibinol"	"579"	"Hodgkin Lymphoma"	1	"23962443"
"11107"	"6109"	"sophoraflavanone A"	"579"	"Hodgkin Lymphoma"	1	"23962443"
"11108"	"886"	"4-(2-hydroxyphenyl)but-3-en-2-one"	"579"	"Hodgkin Lymphoma"	1	"28920346"
"11109"	"8"	"Curcumin"	"7772"	"Hypothalamic Neoplasms"	2	"25542408,18664365"
"11110"	"96"	"Polyphenols"	"7772"	"Hypothalamic Neoplasms"	1	"29138567"
"11111"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"7772"	"Hypothalamic Neoplasms"	1	"16222076"
"11112"	"127"	"Genistein"	"7772"	"Hypothalamic Neoplasms"	2	"14755680,16513288"
"11113"	"125"	"Isoflavones"	"7772"	"Hypothalamic Neoplasms"	1	"16513288"
"11114"	"129"	"Rotenone"	"7772"	"Hypothalamic Neoplasms"	1	"17520785"
"11115"	"6451"	"daidzein"	"7772"	"Hypothalamic Neoplasms"	1	"16513288"
"11116"	"120"	"Flavonols"	"7772"	"Hypothalamic Neoplasms"	1	"20104502"
"11117"	"98"	"Propofol"	"7772"	"Hypothalamic Neoplasms"	2	"24349401,29347949"
"11118"	"44"	"Salicylates"	"7772"	"Hypothalamic Neoplasms"	1	"18281274"
"11119"	"5819"	"licochalcone A"	"7772"	"Hypothalamic Neoplasms"	1	"14755680"
"11120"	"132"	"Equol"	"7772"	"Hypothalamic Neoplasms"	1	"16513288"
"11121"	"87"	"Metoclopramide"	"7772"	"Hypothalamic Neoplasms"	1	"10099036"
"11122"	"7422"	"kaempferide"	"7772"	"Hypothalamic Neoplasms"	1	"20104502"
"11123"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"18129"	"Carcinoma, Small Cell"	2	"11753643,11768610"
"11124"	"127"	"Genistein"	"18129"	"Carcinoma, Small Cell"	1	"10072259"
"11125"	"38"	"Gallic Acid"	"18129"	"Carcinoma, Small Cell"	1	"10587295"
"11126"	"871"	"ABT-737"	"18129"	"Carcinoma, Small Cell"	2	"26575826,27197306"
"11127"	"6451"	"daidzein"	"18129"	"Carcinoma, Small Cell"	1	"24490836"
"11128"	"6065"	"baicalein"	"18129"	"Carcinoma, Small Cell"	1	"21597696"
"11129"	"4634"	"alvocidib"	"18129"	"Carcinoma, Small Cell"	1	"19174488"
"11130"	"15"	"Masoprocol"	"18129"	"Carcinoma, Small Cell"	1	"10626810"
"11131"	"6087"	"wogonin"	"18129"	"Carcinoma, Small Cell"	1	"21597696"
"11132"	"4515"	"baicalin"	"18129"	"Carcinoma, Small Cell"	1	"21597696"
"11133"	"5578"	"alpha-naphthoflavone"	"18129"	"Carcinoma, Small Cell"	1	"3004505"
"11134"	"107"	"beta-Naphthoflavone"	"18129"	"Carcinoma, Small Cell"	2	"3004505,3011249"
"11135"	"6465"	"genistin"	"18129"	"Carcinoma, Small Cell"	1	"24490836"
"11136"	"1810"	"heminordihydroguaiaretic acid"	"18129"	"Carcinoma, Small Cell"	1	"10626810"
"11137"	"104"	"Flavonoids"	"10021"	"Neoplasms, Vascular Tissue"	2	"23842450,24587411"
"11138"	"8"	"Curcumin"	"10021"	"Neoplasms, Vascular Tissue"	2	"20411591,24220325"
"11139"	"96"	"Polyphenols"	"10021"	"Neoplasms, Vascular Tissue"	1	"23796248"
"11140"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"10021"	"Neoplasms, Vascular Tissue"	2	"19576658,25470344"
"11141"	"122"	"Quercetin"	"10021"	"Neoplasms, Vascular Tissue"	1	"23796248"
"11142"	"2167"	"phenolic acid"	"10021"	"Neoplasms, Vascular Tissue"	1	"23842450"
"11143"	"125"	"Isoflavones"	"10021"	"Neoplasms, Vascular Tissue"	1	"25234792"
"11144"	"114"	"Apigenin"	"10021"	"Neoplasms, Vascular Tissue"	1	"23796248"
"11145"	"113"	"Flavones"	"10021"	"Neoplasms, Vascular Tissue"	1	"24587411"
"11146"	"117"	"Luteolin"	"10021"	"Neoplasms, Vascular Tissue"	1	"24587411"
"11147"	"105"	"Anthocyanins"	"10021"	"Neoplasms, Vascular Tissue"	1	"18339683"
"11148"	"4522"	"chrysin"	"10021"	"Neoplasms, Vascular Tissue"	1	"23796248"
"11149"	"5489"	"delphinidin"	"10021"	"Neoplasms, Vascular Tissue"	1	"18339683"
"11150"	"93"	"Phloroglucinol"	"10021"	"Neoplasms, Vascular Tissue"	1	"17701591"
"11151"	"4537"	"flavone acetic acid"	"10021"	"Neoplasms, Vascular Tissue"	1	"3179187"
"11152"	"100"	"Resorcinols"	"10021"	"Neoplasms, Vascular Tissue"	1	"23896275"
"11153"	"6558"	"7,3'-dihydroxy-4'-methoxyisoflavone"	"10021"	"Neoplasms, Vascular Tissue"	1	"25234792"
"11154"	"104"	"Flavonoids"	"530"	"Testicular Cancer"	2	"24871203,27863301"
"11155"	"8"	"Curcumin"	"530"	"Testicular Cancer"	5	"22469952,23001851,22825355,29232190,29545862"
"11156"	"49"	"Aspirin"	"530"	"Testicular Cancer"	1	"15309515"
"11157"	"7235"	"silybin"	"530"	"Testicular Cancer"	1	"8980410"
"11158"	"285"	"bisphenol A"	"530"	"Testicular Cancer"	2	"22496838,9524557"
"11159"	"4515"	"baicalin"	"530"	"Testicular Cancer"	1	"27863301"
"11160"	"350"	"nonylphenol"	"530"	"Testicular Cancer"	1	"9524557"
"11161"	"413"	"4-nonylphenol"	"530"	"Testicular Cancer"	1	"23626723"
"11162"	"630"	"4-tert-octylphenol"	"530"	"Testicular Cancer"	1	"23626723"
"11163"	"8"	"Curcumin"	"531"	"Urethral Cancer"	2	"19860939,23356235"
"11164"	"96"	"Polyphenols"	"531"	"Urethral Cancer"	3	"19860939,29966007,29936451"
"11165"	"871"	"ABT-737"	"531"	"Urethral Cancer"	2	"26100943,25387078"
"11166"	"7"	"Capsaicin"	"531"	"Urethral Cancer"	2	"21310942,19502594"
"11167"	"75"	"Butylated Hydroxyanisole"	"531"	"Urethral Cancer"	1	"8776620"
"11168"	"4515"	"baicalin"	"531"	"Urethral Cancer"	1	"26204831"
"11169"	"5578"	"alpha-naphthoflavone"	"531"	"Urethral Cancer"	1	"11511187"
"11170"	"107"	"beta-Naphthoflavone"	"531"	"Urethral Cancer"	1	"11511187"
"11171"	"6711"	"3',4'-dimethoxyflavone"	"531"	"Urethral Cancer"	1	"26204831"
"11172"	"8"	"Curcumin"	"5555"	"Endocrine Gland Neoplasms"	3	"29901626,16697971,19084262"
"11173"	"96"	"Polyphenols"	"5555"	"Endocrine Gland Neoplasms"	1	"16158935"
"11174"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"5555"	"Endocrine Gland Neoplasms"	1	"20389030"
"11175"	"127"	"Genistein"	"5555"	"Endocrine Gland Neoplasms"	2	"19765307,10355749"
"11176"	"2167"	"phenolic acid"	"5555"	"Endocrine Gland Neoplasms"	1	"15517910"
"11177"	"3089"	"1,1-diphenyl-2-picrylhydrazyl"	"5555"	"Endocrine Gland Neoplasms"	3	"15517910,16177974,19084262"
"11178"	"1"	"Phenols"	"5555"	"Endocrine Gland Neoplasms"	1	"19084262"
"11179"	"6451"	"daidzein"	"5555"	"Endocrine Gland Neoplasms"	1	"19765307"
"11180"	"285"	"bisphenol A"	"5555"	"Endocrine Gland Neoplasms"	1	"10767642"
"11181"	"25"	"Butylated Hydroxytoluene"	"5555"	"Endocrine Gland Neoplasms"	1	"15517910"
"11182"	"75"	"Butylated Hydroxyanisole"	"5555"	"Endocrine Gland Neoplasms"	1	"15517910"
"11183"	"126"	"Coumestrol"	"5555"	"Endocrine Gland Neoplasms"	1	"19765307"
"11184"	"2490"	"punicalagin"	"5555"	"Endocrine Gland Neoplasms"	1	"29677534"
"11185"	"12"	"Guaiacol"	"5555"	"Endocrine Gland Neoplasms"	1	"19084262"
"11186"	"962"	"2,6-di-tert-butyl-4-methylphenol"	"5555"	"Endocrine Gland Neoplasms"	1	"19084262"
"11187"	"1934"	"2,6-di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one"	"5555"	"Endocrine Gland Neoplasms"	1	"15517910"
"11188"	"444"	"2,4-di-tert-butylphenol"	"5555"	"Endocrine Gland Neoplasms"	1	"15517910"
"11189"	"1867"	"creosol"	"5555"	"Endocrine Gland Neoplasms"	1	"15517910"
"11190"	"393"	"2,6-di-tert-butylphenol"	"5555"	"Endocrine Gland Neoplasms"	1	"19084262"
"11191"	"392"	"2-tert-butylphenol"	"5555"	"Endocrine Gland Neoplasms"	1	"19084262"
"11192"	"286"	"butylphen"	"5555"	"Endocrine Gland Neoplasms"	1	"15517910"
"11193"	"335"	"2,4,6-tri-tert-butylphenol"	"5555"	"Endocrine Gland Neoplasms"	1	"19084262"
"11194"	"104"	"Flavonoids"	"230106"	"Leiomyoma"	3	"18487228,15922007,24572052"
"11195"	"8"	"Curcumin"	"230106"	"Leiomyoma"	1	"20672906"
"11196"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"230106"	"Leiomyoma"	1	"11238032"
"11197"	"127"	"Genistein"	"230106"	"Leiomyoma"	3	"27512718,19903033,10397250"
"11198"	"125"	"Isoflavones"	"230106"	"Leiomyoma"	1	"27512718"
"11199"	"114"	"Apigenin"	"230106"	"Leiomyoma"	1	"15922007"
"11200"	"113"	"Flavones"	"230106"	"Leiomyoma"	1	"15922007"
"11201"	"117"	"Luteolin"	"230106"	"Leiomyoma"	1	"15922007"
"11202"	"1"	"Phenols"	"230106"	"Leiomyoma"	1	"17105846"
"11203"	"4634"	"alvocidib"	"230106"	"Leiomyoma"	1	"24572052"
"11204"	"6062"	"naringenin"	"230106"	"Leiomyoma"	1	"10397250"
"11205"	"4515"	"baicalin"	"230106"	"Leiomyoma"	1	"15922007"
"11206"	"5808"	"isoliquiritigenin"	"230106"	"Leiomyoma"	1	"18487228"
"11207"	"69"	"Phenolsulfonphthalein"	"230106"	"Leiomyoma"	1	"8989276"
"11208"	"126"	"Coumestrol"	"230106"	"Leiomyoma"	1	"10397250"
"11209"	"2034"	"2,3,5-(triglutathion-S-yl)hydroquinone"	"230106"	"Leiomyoma"	1	"21693435"
"11210"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"8679"	"Leydig Cell Tumor"	4	"12021184,16166197,10749150,26047595"
"11211"	"129"	"Rotenone"	"8679"	"Leydig Cell Tumor"	1	"16952382"
"11212"	"285"	"bisphenol A"	"8679"	"Leydig Cell Tumor"	2	"12021184,10373400"
"11213"	"4560"	"icariin"	"8679"	"Leydig Cell Tumor"	1	"21687940"
"11214"	"59"	"Dinitrophenols"	"8679"	"Leydig Cell Tumor"	1	"8095048"
"11215"	"353"	"sesamol"	"8679"	"Leydig Cell Tumor"	1	"21863802"
"11216"	"84"	"Halogenated Diphenyl Ethers"	"8679"	"Leydig Cell Tumor"	1	"22867812"
"11217"	"792"	"octylphenol"	"8679"	"Leydig Cell Tumor"	1	"10373400"
"11218"	"3386"	"2,2',4,4'-tetrabromodiphenyl ether"	"8679"	"Leydig Cell Tumor"	1	"22867812"
"11219"	"1246"	"4,4'-hexafluorisopropylidene diphenol"	"8679"	"Leydig Cell Tumor"	1	"29575470"
"11220"	"8"	"Curcumin"	"3227"	"basal cell carcinoma"	3	"17273730,19212627,9764849"
"11221"	"96"	"Polyphenols"	"3227"	"basal cell carcinoma"	1	"14512807"
"11222"	"110"	"Chalcones"	"3227"	"basal cell carcinoma"	1	"27899820"
"11223"	"1"	"Phenols"	"3227"	"basal cell carcinoma"	1	"11520941"
"11224"	"7235"	"silybin"	"3227"	"basal cell carcinoma"	1	"25492239"
"11225"	"121"	"Kaempferols"	"3227"	"basal cell carcinoma"	1	"23936765"
"11226"	"75"	"Butylated Hydroxyanisole"	"3227"	"basal cell carcinoma"	1	"1703036"
"11227"	"119"	"Silymarin"	"3227"	"basal cell carcinoma"	1	"20372777"
"11228"	"108"	"Biflavonoids"	"3227"	"basal cell carcinoma"	1	"22271084"
"11229"	"6066"	"eriodictyol"	"3227"	"basal cell carcinoma"	1	"23936765"
"11230"	"4579"	"hinokiflavone"	"3227"	"basal cell carcinoma"	1	"22271084"
"11231"	"8"	"Curcumin"	"15815"	"Human T-cell leukemia-lymphoma virus"	3	"16106398,16630125,16157375"
"11232"	"96"	"Polyphenols"	"15815"	"Human T-cell leukemia-lymphoma virus"	2	"28586006,10744042"
"11233"	"122"	"Quercetin"	"15815"	"Human T-cell leukemia-lymphoma virus"	1	"23918355"
"11234"	"5606"	"epigallocatechin gallate"	"15815"	"Human T-cell leukemia-lymphoma virus"	2	"10744042,24855377"
"11235"	"114"	"Apigenin"	"15815"	"Human T-cell leukemia-lymphoma virus"	1	"22086925"
"11236"	"113"	"Flavones"	"15815"	"Human T-cell leukemia-lymphoma virus"	1	"22086925"
"11237"	"871"	"ABT-737"	"15815"	"Human T-cell leukemia-lymphoma virus"	1	"22138435"
"11238"	"4522"	"chrysin"	"15815"	"Human T-cell leukemia-lymphoma virus"	1	"22086925"
"11239"	"6087"	"wogonin"	"15815"	"Human T-cell leukemia-lymphoma virus"	1	"22086925"
"11240"	"55"	"Sodium Salicylate"	"15815"	"Human T-cell leukemia-lymphoma virus"	1	"11493471"
"11241"	"5806"	"butein"	"15815"	"Human T-cell leukemia-lymphoma virus"	1	"28586006"
"11242"	"8"	"Curcumin"	"17541"	"Neuroectodermal Tumors"	1	"20525240"
"11243"	"96"	"Polyphenols"	"17541"	"Neuroectodermal Tumors"	1	"14769133"
"11244"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"17541"	"Neuroectodermal Tumors"	5	"16930595,18263590,16239399,12056817,10675492"
"11245"	"127"	"Genistein"	"17541"	"Neuroectodermal Tumors"	1	"28877739"
"11246"	"5606"	"epigallocatechin gallate"	"17541"	"Neuroectodermal Tumors"	2	"14769133,23807168"
"11247"	"129"	"Rotenone"	"17541"	"Neuroectodermal Tumors"	1	"28877739"
"11248"	"6451"	"daidzein"	"17541"	"Neuroectodermal Tumors"	1	"28877739"
"11249"	"4634"	"alvocidib"	"17541"	"Neuroectodermal Tumors"	1	"15818598"
"11250"	"6301"	"3-methoxyflavone"	"17541"	"Neuroectodermal Tumors"	1	"16239399"
"11251"	"104"	"Flavonoids"	"23518"	"Tumor Burden"	3	"20372819,23619285,28659032"
"11252"	"8"	"Curcumin"	"23518"	"Tumor Burden"	2	"19655336,26464676"
"11253"	"127"	"Genistein"	"23518"	"Tumor Burden"	1	"19540315"
"11254"	"125"	"Isoflavones"	"23518"	"Tumor Burden"	1	"27456242"
"11255"	"871"	"ABT-737"	"23518"	"Tumor Burden"	1	"23832737"
"11256"	"6065"	"baicalein"	"23518"	"Tumor Burden"	1	"23619285"
"11257"	"1356"	"gingerol"	"23518"	"Tumor Burden"	1	"26621832"
"11258"	"4714"	"epimedin C"	"23518"	"Tumor Burden"	1	"28659032"
"11259"	"8"	"Curcumin"	"501"	"Gastrointestinal Stromal Tumors"	2	"17671691,29245915"
"11260"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"501"	"Gastrointestinal Stromal Tumors"	1	"12894500"
"11261"	"5606"	"epigallocatechin gallate"	"501"	"Gastrointestinal Stromal Tumors"	1	"19770581"
"11262"	"109"	"Catechin"	"501"	"Gastrointestinal Stromal Tumors"	1	"19770581"
"11263"	"871"	"ABT-737"	"501"	"Gastrointestinal Stromal Tumors"	1	"21115411"
"11264"	"4634"	"alvocidib"	"501"	"Gastrointestinal Stromal Tumors"	1	"16740725"
"11265"	"6"	"Catechols"	"501"	"Gastrointestinal Stromal Tumors"	1	"8243170"
"11266"	"2344"	"methyl gallate"	"501"	"Gastrointestinal Stromal Tumors"	1	"19770581"
"11267"	"4253"	"5-(2,4-dihydroxy-5-isopropylphenyl)-4-(4-morpholin-4-ylmethylphenyl)isoxazole-3-carboxylic acid ethylamide"	"501"	"Gastrointestinal Stromal Tumors"	2	"23196876,25375091"
"11268"	"104"	"Flavonoids"	"513"	"Neuroendocrine Tumor"	2	"21367373,23771516"
"11269"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"513"	"Neuroendocrine Tumor"	2	"9421477,20389030"
"11270"	"122"	"Quercetin"	"513"	"Neuroendocrine Tumor"	1	"23771516"
"11271"	"49"	"Aspirin"	"513"	"Neuroendocrine Tumor"	1	"25110431"
"11272"	"6065"	"baicalein"	"513"	"Neuroendocrine Tumor"	1	"28787336"
"11273"	"7"	"Capsaicin"	"513"	"Neuroendocrine Tumor"	2	"24075930,21945155"
"11274"	"6273"	"hesperetin"	"513"	"Neuroendocrine Tumor"	1	"21367373"
"11275"	"1558"	"capsazepine"	"513"	"Neuroendocrine Tumor"	1	"21945155"
"11276"	"2773"	"farnesylthiosalicylic acid"	"513"	"Neuroendocrine Tumor"	1	"10619439"
"11277"	"104"	"Flavonoids"	"20005"	"Lymphoma, Mantle-Cell"	1	"12819936"
"11278"	"127"	"Genistein"	"20005"	"Lymphoma, Mantle-Cell"	2	"17468512,19469643"
"11279"	"122"	"Quercetin"	"20005"	"Lymphoma, Mantle-Cell"	1	"18787224"
"11280"	"871"	"ABT-737"	"20005"	"Lymphoma, Mantle-Cell"	2	"22310286,21821698"
"11281"	"4634"	"alvocidib"	"20005"	"Lymphoma, Mantle-Cell"	4	"25866220,21821698,17101070,12819936"
"11282"	"81"	"Fenofibrate"	"20005"	"Lymphoma, Mantle-Cell"	1	"20520642"
"11283"	"104"	"Flavonoids"	"4425"	"Carcinoma, Adenoid Cystic"	3	"21956714,20484154,20386985"
"11284"	"8"	"Curcumin"	"4425"	"Carcinoma, Adenoid Cystic"	2	"20959361,27515884"
"11285"	"96"	"Polyphenols"	"4425"	"Carcinoma, Adenoid Cystic"	1	"28485162"
"11286"	"122"	"Quercetin"	"4425"	"Carcinoma, Adenoid Cystic"	1	"20386985"
"11287"	"5606"	"epigallocatechin gallate"	"4425"	"Carcinoma, Adenoid Cystic"	1	"28485162"
